kind,id,selfLink,name,bucket,generation,metageneration,contentType,timeCreated,updated,storageClass,timeStorageClassUpdated,size,md5Hash,mediaLink,crc32c,etag,eventTime,eventType,notificationConfig,payloadFormat,objectGeneration,objectId,bucketId,overwroteGeneration,overwrittenByGeneration
storage#object,data-cube-migration/archive/franworks_sales_raw/fw_pix_items_2022042320220429.csv.gz/1651325475884638,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Ffranworks_sales_raw%2Ffw_pix_items_2022042320220429.csv.gz,archive/franworks_sales_raw/fw_pix_items_2022042320220429.csv.gz,data-cube-migration,1651325475884638,1,text/csv,2022-04-30T13:31:15.977Z,2022-04-30T13:31:15.977Z,STANDARD,2022-04-30T13:31:15.977Z,32178477,CcUSsfNfjSoZw/ewgHz/Bg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Ffranworks_sales_raw%2Ffw_pix_items_2022042320220429.csv.gz?generation=1651325475884638&alt=media,8iEt7g==,CN6cmOPyu/cCEAE=,2022-04-30T13:31:15.977911Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651325475884638,archive/franworks_sales_raw/fw_pix_items_2022042320220429.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/1909/n9_check_menu_item_detail_cmi_2022012120220127.csv.gz/1643369414571177,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/1909%2Fn9_check_menu_item_detail_cmi_2022012120220127.csv.gz,1909/n9_check_menu_item_detail_cmi_2022012120220127.csv.gz,data-cube-migration,1643369414571177,3,text/csv,2022-01-28T11:30:14.591Z,2022-04-28T23:23:03.843Z,COLDLINE,2022-04-28T23:23:03.843Z,71,I9nCqjxeqpd8wmiu1/MSSA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/1909%2Fn9_check_menu_item_detail_cmi_2022012120220127.csv.gz?generation=1643369414571177&alt=media,jNAAFQ==,CKnpwpGs1PUCEAM=,2022-04-28T23:23:03.843377Z,OBJECT_METADATA_UPDATE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1643369414571177,1909/n9_check_menu_item_detail_cmi_2022012120220127.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/pickle_barrel_sales_raw/pb_order_type.csv.gz/1651325537722649,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fpickle_barrel_sales_raw%2Fpb_order_type.csv.gz,archive/pickle_barrel_sales_raw/pb_order_type.csv.gz,data-cube-migration,1651325537722649,1,text/csv,2022-04-30T13:32:17.826Z,2022-04-30T13:32:17.826Z,STANDARD,2022-04-30T13:32:17.826Z,1171791,BtJuRvVQaph0kbtDPnwaiw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fpickle_barrel_sales_raw%2Fpb_order_type.csv.gz?generation=1651325537722649&alt=media,s5QsZQ==,CJnC1oDzu/cCEAE=,2022-04-30T13:32:17.826501Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651325537722649,archive/pickle_barrel_sales_raw/pb_order_type.csv.gz,data-cube-migration,1651239111749885,
storage#object,data-cube-migration/burger_priest_sales_raw/bp_viv_menu_categories.csv.gz/1651314627947709,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/burger_priest_sales_raw%2Fbp_viv_menu_categories.csv.gz,burger_priest_sales_raw/bp_viv_menu_categories.csv.gz,data-cube-migration,1651314627947709,1,text/csv,2022-04-30T10:30:28.037Z,2022-04-30T10:30:28.037Z,STANDARD,2022-04-30T10:30:28.037Z,7300,7y7WRknKUkabAFNeBY3dvw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/burger_priest_sales_raw%2Fbp_viv_menu_categories.csv.gz?generation=1651314627947709&alt=media,L85Txg==,CL3Zvq7Ku/cCEAE=,2022-04-30T13:30:46.262726Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651314627947709,burger_priest_sales_raw/bp_viv_menu_categories.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_kds_detail_2022032620220328.csv.gz/1648552646062190,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_kds_detail_2022032620220328.csv.gz,archive/micros_sales_raw/mm_kds_detail_2022032620220328.csv.gz,data-cube-migration,1648552646062190,2,text/csv,2022-03-29T11:17:26.093Z,2022-04-28T23:23:10.404Z,NEARLINE,2022-04-28T23:23:10.404Z,22690914,s68f9asH3GKno+WNW1/kWw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_kds_detail_2022032620220328.csv.gz?generation=1648552646062190&alt=media,JXKTtA==,CO7g8paZ6/YCEAI=,2022-04-28T23:23:10.404658Z,OBJECT_METADATA_UPDATE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1648552646062190,archive/micros_sales_raw/mm_kds_detail_2022032620220328.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/nyf_sales_raw/ny_orders_2022042220220428.csv.gz/1651239084320048,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fnyf_sales_raw%2Fny_orders_2022042220220428.csv.gz,archive/nyf_sales_raw/ny_orders_2022042220220428.csv.gz,data-cube-migration,1651239084320048,1,text/csv,2022-04-29T13:31:24.410Z,2022-04-29T13:31:24.410Z,STANDARD,2022-04-29T13:31:24.410Z,3896151,vPhnH3Nh0fg5ModMG/nkYQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fnyf_sales_raw%2Fny_orders_2022042220220428.csv.gz?generation=1651239084320048&alt=media,NRCaKQ==,CLDKvfiwufcCEAE=,2022-04-29T13:31:24.410030Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651239084320048,archive/nyf_sales_raw/ny_orders_2022042220220428.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/micros_sales_raw/mm_em_gc_esm.csv.gz/1651315861331270,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_esm.csv.gz,micros_sales_raw/mm_em_gc_esm.csv.gz,data-cube-migration,1651315861331270,1,text/csv,2022-04-30T10:51:01.417Z,2022-04-30T10:51:01.417Z,STANDARD,2022-04-30T10:51:01.417Z,87085,KiQM0JpzqPpKUrmjAlOANw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_esm.csv.gz?generation=1651315861331270&alt=media,CNpB/w==,CMa6zvrOu/cCEAE=,2022-04-30T10:51:01.417351Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651315861331270,micros_sales_raw/mm_em_gc_esm.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/burger_priest_sales_raw/bp_viv_employee.csv.gz/1651325440178093,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fburger_priest_sales_raw%2Fbp_viv_employee.csv.gz,archive/burger_priest_sales_raw/bp_viv_employee.csv.gz,data-cube-migration,1651325440178093,1,text/csv,2022-04-30T13:30:40.281Z,2022-04-30T13:30:40.281Z,STANDARD,2022-04-30T13:30:40.281Z,59868,7Q9j2rlcDAgm61y+8Rf6Ew==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fburger_priest_sales_raw%2Fbp_viv_employee.csv.gz?generation=1651325440178093&alt=media,psnD8A==,CK3vlNLyu/cCEAE=,2022-04-30T13:30:40.281204Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651325440178093,archive/burger_priest_sales_raw/bp_viv_employee.csv.gz,data-cube-migration,1651239039497034,
storage#object,data-cube-migration/1909/n9_check_detail_2022012320220129.csv.gz/1643542205248488,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/1909%2Fn9_check_detail_2022012320220129.csv.gz,1909/n9_check_detail_2022012320220129.csv.gz,data-cube-migration,1643542205248488,3,text/csv,2022-01-30T11:30:05.268Z,2022-04-30T21:22:31.207Z,COLDLINE,2022-04-30T21:22:31.207Z,57,5m85iqHXBJO6SZrQj26QAw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/1909%2Fn9_check_detail_2022012320220129.csv.gz?generation=1643542205248488&alt=media,lei9bw==,COjnxOqv2fUCEAM=,2022-04-30T21:22:31.207734Z,OBJECT_METADATA_UPDATE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1643542205248488,1909/n9_check_detail_2022012320220129.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/burger_priest_sales_raw/bp_viv_menu_categories.csv.gz/1651401027851163,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/burger_priest_sales_raw%2Fbp_viv_menu_categories.csv.gz,burger_priest_sales_raw/bp_viv_menu_categories.csv.gz,data-cube-migration,1651401027851163,1,text/csv,2022-05-01T10:30:27.944Z,2022-05-01T10:30:27.944Z,STANDARD,2022-05-01T10:30:27.944Z,7300,8xTAE3cWhtHoOlCDSnOGzg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/burger_priest_sales_raw%2Fbp_viv_menu_categories.csv.gz?generation=1651401027851163&alt=media,a/hb+g==,CJunlp2MvvcCEAE=,2022-05-01T13:30:42.105636Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651401027851163,burger_priest_sales_raw/bp_viv_menu_categories.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/1909/n9_menu_item_sales_2022012120220127.csv.gz/1643369405896807,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/1909%2Fn9_menu_item_sales_2022012120220127.csv.gz,1909/n9_menu_item_sales_2022012120220127.csv.gz,data-cube-migration,1643369405896807,3,text/csv,2022-01-28T11:30:05.916Z,2022-04-28T23:23:04.509Z,COLDLINE,2022-04-28T23:23:04.509Z,60,hymG4r993A2+7beIope8KA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/1909%2Fn9_menu_item_sales_2022012120220127.csv.gz?generation=1643369405896807&alt=media,Ti0czw==,COewsY2s1PUCEAM=,2022-04-28T23:23:04.509574Z,OBJECT_METADATA_UPDATE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1643369405896807,1909/n9_menu_item_sales_2022012120220127.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/micros_sales_raw/mm_major_group.csv.gz/1651056916171354,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_major_group.csv.gz,micros_sales_raw/mm_major_group.csv.gz,data-cube-migration,1651056916171354,1,text/csv,2022-04-27T10:55:16.260Z,2022-04-27T10:55:16.260Z,STANDARD,2022-04-27T10:55:16.260Z,114834,zORqpZXfhmTpmeNgXs8cxA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_major_group.csv.gz?generation=1651056916171354&alt=media,T+s1bQ==,CNqU+KeKtPcCEAE=,2022-04-27T10:55:16.260035Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651056916171354,micros_sales_raw/mm_major_group.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/micros_sales_raw/mm_guest_check_line_item_hist_2022042620220426.csv.gz/1651056914541313,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_guest_check_line_item_hist_2022042620220426.csv.gz,micros_sales_raw/mm_guest_check_line_item_hist_2022042620220426.csv.gz,data-cube-migration,1651056914541313,1,text/csv,2022-04-27T10:55:14.632Z,2022-04-27T10:55:14.632Z,STANDARD,2022-04-27T10:55:14.632Z,54693841,EvUNNnRwy95Cb0iAFuqhjw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_guest_check_line_item_hist_2022042620220426.csv.gz?generation=1651056914541313&alt=media,6Esoxw==,CIHWlKeKtPcCEAE=,2022-04-27T10:55:14.632886Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651056914541313,micros_sales_raw/mm_guest_check_line_item_hist_2022042620220426.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/micros_sales_raw/mm_kds_detail_2022042420220426.csv.gz/1651056915445767,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_kds_detail_2022042420220426.csv.gz,micros_sales_raw/mm_kds_detail_2022042420220426.csv.gz,data-cube-migration,1651056915445767,1,text/csv,2022-04-27T10:55:15.533Z,2022-04-27T10:55:15.533Z,STANDARD,2022-04-27T10:55:15.533Z,21293949,G7KRelkq1/2iKf8KtdZChQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_kds_detail_2022042420220426.csv.gz?generation=1651056915445767&alt=media,k/b9Pg==,CIfwy6eKtPcCEAE=,2022-04-27T10:55:15.533532Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651056915445767,micros_sales_raw/mm_kds_detail_2022042420220426.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/vmax_raw/vx_customer.csv.gz/1651057206423070,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/vmax_raw%2Fvx_customer.csv.gz,vmax_raw/vx_customer.csv.gz,data-cube-migration,1651057206423070,1,text/csv,2022-04-27T11:00:06.517Z,2022-04-27T11:00:06.517Z,STANDARD,2022-04-27T11:00:06.517Z,180419,cFNZqTIQwYk63pfA7aZ8YQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/vmax_raw%2Fvx_customer.csv.gz?generation=1651057206423070&alt=media,3JzRXw==,CJ7cq7KLtPcCEAE=,2022-04-27T11:00:06.517859Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651057206423070,vmax_raw/vx_customer.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/micros_sales_raw/mm_location.csv.gz/1651056915799278,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_location.csv.gz,micros_sales_raw/mm_location.csv.gz,data-cube-migration,1651056915799278,1,text/csv,2022-04-27T10:55:15.887Z,2022-04-27T10:55:15.887Z,STANDARD,2022-04-27T10:55:15.887Z,47995,t8W0Z0IqaFvQ8e0T8SC/7w==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_location.csv.gz?generation=1651056915799278&alt=media,qxmjmw==,CO654aeKtPcCEAE=,2022-04-27T10:55:15.887280Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651056915799278,micros_sales_raw/mm_location.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/errors/em_har_mi_price_def.csv.gz/1650970264442008,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/errors%2Fem_har_mi_price_def.csv.gz,errors/em_har_mi_price_def.csv.gz,data-cube-migration,1650970264442008,1,text/csv,2022-04-26T10:51:04.568Z,2022-04-26T10:51:04.568Z,STANDARD,2022-04-26T10:51:04.568Z,6991928,CeQnb9jqtnOQDJLOaEsSxg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/errors%2Fem_har_mi_price_def.csv.gz?generation=1650970264442008&alt=media,pKRMeg==,CJiplsHHsfcCEAE=,2022-04-27T10:51:22.519037Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1650970264442008,errors/em_har_mi_price_def.csv.gz,data-cube-migration,,1651056682418858
storage#object,data-cube-migration/archive/vmax_raw/vx_customer.csv.gz/1651057296580401,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fvmax_raw%2Fvx_customer.csv.gz,archive/vmax_raw/vx_customer.csv.gz,data-cube-migration,1651057296580401,1,text/csv,2022-04-27T11:01:36.683Z,2022-04-27T11:01:36.683Z,STANDARD,2022-04-27T11:01:36.683Z,180419,cFNZqTIQwYk63pfA7aZ8YQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fvmax_raw%2Fvx_customer.csv.gz?generation=1651057296580401&alt=media,3JzRXw==,CLG+qt2LtPcCEAE=,2022-04-27T11:01:36.683537Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651057296580401,archive/vmax_raw/vx_customer.csv.gz,data-cube-migration,1650971983990204,
storage#object,data-cube-migration/archive/vmax_raw/vx_customer.csv.gz/1650971983990204,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fvmax_raw%2Fvx_customer.csv.gz,archive/vmax_raw/vx_customer.csv.gz,data-cube-migration,1650971983990204,1,text/csv,2022-04-26T11:19:44.091Z,2022-04-26T11:19:44.091Z,STANDARD,2022-04-26T11:19:44.091Z,6493895,FkSmpFZx27m/K3Js4DdmBQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fvmax_raw%2Fvx_customer.csv.gz?generation=1650971983990204&alt=media,a13RIQ==,CLybj/XNsfcCEAE=,2022-04-27T11:01:36.683537Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1650971983990204,archive/vmax_raw/vx_customer.csv.gz,data-cube-migration,,1651057296580401
storage#object,data-cube-migration/vmax_raw/vx_customer.csv.gz/1651057206423070,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/vmax_raw%2Fvx_customer.csv.gz,vmax_raw/vx_customer.csv.gz,data-cube-migration,1651057206423070,1,text/csv,2022-04-27T11:00:06.517Z,2022-04-27T11:00:06.517Z,STANDARD,2022-04-27T11:00:06.517Z,180419,cFNZqTIQwYk63pfA7aZ8YQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/vmax_raw%2Fvx_customer.csv.gz?generation=1651057206423070&alt=media,3JzRXw==,CJ7cq7KLtPcCEAE=,2022-04-27T11:01:36.883446Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651057206423070,vmax_raw/vx_customer.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/vmax_raw/vx_customer.csv.gz/1651057300930035,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/vmax_raw%2Fvx_customer.csv.gz,vmax_raw/vx_customer.csv.gz,data-cube-migration,1651057300930035,1,text/csv,2022-04-27T11:01:41.022Z,2022-04-27T11:01:41.022Z,STANDARD,2022-04-27T11:01:41.022Z,395386,IsoZqXg+Qn7TRTIiSrEtVA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/vmax_raw%2Fvx_customer.csv.gz?generation=1651057300930035&alt=media,bx/pjg==,CPP7s9+LtPcCEAE=,2022-04-27T11:01:41.022132Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651057300930035,vmax_raw/vx_customer.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/vmax_raw/vx_customer.csv.gz/1651057296580401,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fvmax_raw%2Fvx_customer.csv.gz,archive/vmax_raw/vx_customer.csv.gz,data-cube-migration,1651057296580401,1,text/csv,2022-04-27T11:01:36.683Z,2022-04-27T11:01:36.683Z,STANDARD,2022-04-27T11:01:36.683Z,180419,cFNZqTIQwYk63pfA7aZ8YQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fvmax_raw%2Fvx_customer.csv.gz?generation=1651057296580401&alt=media,3JzRXw==,CLG+qt2LtPcCEAE=,2022-04-27T11:04:03.848134Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651057296580401,archive/vmax_raw/vx_customer.csv.gz,data-cube-migration,,1651057443747389
storage#object,data-cube-migration/archive/vmax_raw/vx_customer.csv.gz/1651057443747389,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fvmax_raw%2Fvx_customer.csv.gz,archive/vmax_raw/vx_customer.csv.gz,data-cube-migration,1651057443747389,1,text/csv,2022-04-27T11:04:03.848Z,2022-04-27T11:04:03.848Z,STANDARD,2022-04-27T11:04:03.848Z,395386,IsoZqXg+Qn7TRTIiSrEtVA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fvmax_raw%2Fvx_customer.csv.gz?generation=1651057443747389&alt=media,bx/pjg==,CL3swKOMtPcCEAE=,2022-04-27T11:04:03.848134Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651057443747389,archive/vmax_raw/vx_customer.csv.gz,data-cube-migration,1651057296580401,
storage#object,data-cube-migration/vmax_raw/vx_customer.csv.gz/1651057480159907,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/vmax_raw%2Fvx_customer.csv.gz,vmax_raw/vx_customer.csv.gz,data-cube-migration,1651057480159907,1,text/csv,2022-04-27T11:04:40.247Z,2022-04-27T11:04:40.247Z,STANDARD,2022-04-27T11:04:40.247Z,5924231,NWLD6BqbzeidiO/lgqvIgQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/vmax_raw%2Fvx_customer.csv.gz?generation=1651057480159907&alt=media,oNIa5g==,CKOl77SMtPcCEAE=,2022-04-27T11:04:40.247964Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651057480159907,vmax_raw/vx_customer.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/vmax_raw/vx_customer.csv.gz/1651057300930035,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/vmax_raw%2Fvx_customer.csv.gz,vmax_raw/vx_customer.csv.gz,data-cube-migration,1651057300930035,1,text/csv,2022-04-27T11:01:41.022Z,2022-04-27T11:01:41.022Z,STANDARD,2022-04-27T11:01:41.022Z,395386,IsoZqXg+Qn7TRTIiSrEtVA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/vmax_raw%2Fvx_customer.csv.gz?generation=1651057300930035&alt=media,bx/pjg==,CPP7s9+LtPcCEAE=,2022-04-27T11:04:04.231377Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651057300930035,vmax_raw/vx_customer.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/vmax_raw/vx_customer.csv.gz/1651057443747389,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fvmax_raw%2Fvx_customer.csv.gz,archive/vmax_raw/vx_customer.csv.gz,data-cube-migration,1651057443747389,1,text/csv,2022-04-27T11:04:03.848Z,2022-04-27T11:04:03.848Z,STANDARD,2022-04-27T11:04:03.848Z,395386,IsoZqXg+Qn7TRTIiSrEtVA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fvmax_raw%2Fvx_customer.csv.gz?generation=1651057443747389&alt=media,bx/pjg==,CL3swKOMtPcCEAE=,2022-04-27T11:09:45.660455Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651057443747389,archive/vmax_raw/vx_customer.csv.gz,data-cube-migration,,1651057785555140
