kind,id,selfLink,name,bucket,generation,metageneration,contentType,timeCreated,updated,storageClass,timeStorageClassUpdated,size,md5Hash,mediaLink,crc32c,etag,eventTime,eventType,notificationConfig,payloadFormat,objectGeneration,objectId,bucketId,overwroteGeneration,overwrittenByGeneration
storage#object,data-cube-migration/micros_sales_raw/mm_em_swi.csv.gz/1651056673841124,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_swi.csv.gz,micros_sales_raw/mm_em_swi.csv.gz,data-cube-migration,1651056673841124,1,text/csv,2022-04-27T10:51:13.930Z,2022-04-27T10:51:13.930Z,STANDARD,2022-04-27T10:51:13.930Z,859063,mCWRkAVJHEjB0WuGaik+8w==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_swi.csv.gz?generation=1651056673841124&alt=media,lEjqvA==,COS/sbSJtPcCEAE=,2022-04-27T11:18:44.457262Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651056673841124,micros_sales_raw/mm_em_swi.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_swi.csv.gz/1651058324126521,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_swi.csv.gz,archive/micros_sales_raw/mm_em_swi.csv.gz,data-cube-migration,1651058324126521,1,text/csv,2022-04-27T11:18:44.229Z,2022-04-27T11:18:44.229Z,STANDARD,2022-04-27T11:18:44.229Z,859063,mCWRkAVJHEjB0WuGaik+8w==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_swi.csv.gz?generation=1651058324126521&alt=media,lEjqvA==,CLn2psePtPcCEAE=,2022-04-27T11:18:44.229157Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651058324126521,archive/micros_sales_raw/mm_em_swi.csv.gz,data-cube-migration,1650971928484583,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_swi.csv.gz/1650971928484583,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_swi.csv.gz,archive/micros_sales_raw/mm_em_swi.csv.gz,data-cube-migration,1650971928484583,1,text/csv,2022-04-26T11:18:48.584Z,2022-04-26T11:18:48.584Z,STANDARD,2022-04-26T11:18:48.584Z,858452,IC9pT0kvh9peRCmnLxVLzg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_swi.csv.gz?generation=1650971928484583&alt=media,We9O0A==,COe109rNsfcCEAE=,2022-04-27T11:18:44.229157Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1650971928484583,archive/micros_sales_raw/mm_em_swi.csv.gz,data-cube-migration,,1651058324126521
storage#object,data-cube-migration/micros_sales_raw/mm_em_gc_bmt.csv.gz/1651056658905039,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_bmt.csv.gz,micros_sales_raw/mm_em_gc_bmt.csv.gz,data-cube-migration,1651056658905039,1,text/csv,2022-04-27T10:50:58.992Z,2022-04-27T10:50:58.992Z,STANDARD,2022-04-27T10:50:58.992Z,52249,O/uIq3UTV1mY3HeqI4u66A==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_bmt.csv.gz?generation=1651056658905039&alt=media,yvRhcQ==,CM/voa2JtPcCEAE=,2022-04-27T11:19:13.455706Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651056658905039,micros_sales_raw/mm_em_gc_bmt.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_bmt.csv.gz/1650971957930719,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_bmt.csv.gz,archive/micros_sales_raw/mm_em_gc_bmt.csv.gz,data-cube-migration,1650971957930719,1,text/csv,2022-04-26T11:19:18.033Z,2022-04-26T11:19:18.033Z,STANDARD,2022-04-26T11:19:18.033Z,52185,m+x8MpFek0p9s57aYg7Xyw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_bmt.csv.gz?generation=1650971957930719&alt=media,sDGSFw==,CN/V2OjNsfcCEAE=,2022-04-27T11:19:13.261303Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1650971957930719,archive/micros_sales_raw/mm_em_gc_bmt.csv.gz,data-cube-migration,,1651058353160331
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_bmt.csv.gz/1651058353160331,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_bmt.csv.gz,archive/micros_sales_raw/mm_em_gc_bmt.csv.gz,data-cube-migration,1651058353160331,1,text/csv,2022-04-27T11:19:13.261Z,2022-04-27T11:19:13.261Z,STANDARD,2022-04-27T11:19:13.261Z,52249,O/uIq3UTV1mY3HeqI4u66A==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_bmt.csv.gz?generation=1651058353160331&alt=media,yvRhcQ==,CIuBk9WPtPcCEAE=,2022-04-27T11:19:13.261303Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651058353160331,archive/micros_sales_raw/mm_em_gc_bmt.csv.gz,data-cube-migration,1650971957930719,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_esm.csv.gz/1650971963989298,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_esm.csv.gz,archive/micros_sales_raw/mm_em_gc_esm.csv.gz,data-cube-migration,1650971963989298,1,text/csv,2022-04-26T11:19:24.089Z,2022-04-26T11:19:24.089Z,STANDARD,2022-04-26T11:19:24.089Z,87085,u4W1sxkme9YAVKY8MKhPow==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_esm.csv.gz?generation=1650971963989298&alt=media,XUT7dA==,CLK6yuvNsfcCEAE=,2022-04-27T11:19:26.074902Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1650971963989298,archive/micros_sales_raw/mm_em_gc_esm.csv.gz,data-cube-migration,,1651058365974641
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_esm.csv.gz/1651058365974641,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_esm.csv.gz,archive/micros_sales_raw/mm_em_gc_esm.csv.gz,data-cube-migration,1651058365974641,1,text/csv,2022-04-27T11:19:26.074Z,2022-04-27T11:19:26.074Z,STANDARD,2022-04-27T11:19:26.074Z,87085,bQz/ATncqAFr3li/seAQnw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_esm.csv.gz?generation=1651058365974641&alt=media,57xV5w==,CPGQoduPtPcCEAE=,2022-04-27T11:19:26.074902Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651058365974641,archive/micros_sales_raw/mm_em_gc_esm.csv.gz,data-cube-migration,1650971963989298,
storage#object,data-cube-migration/micros_sales_raw/mm_em_gc_esm.csv.gz/1651056671334377,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_esm.csv.gz,micros_sales_raw/mm_em_gc_esm.csv.gz,data-cube-migration,1651056671334377,1,text/csv,2022-04-27T10:51:11.420Z,2022-04-27T10:51:11.420Z,STANDARD,2022-04-27T10:51:11.420Z,87085,bQz/ATncqAFr3li/seAQnw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_esm.csv.gz?generation=1651056671334377&alt=media,57xV5w==,COm/mLOJtPcCEAE=,2022-04-27T11:19:26.272525Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651056671334377,micros_sales_raw/mm_em_gc_esm.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_har.csv.gz/1650971971237685,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_har.csv.gz,archive/micros_sales_raw/mm_em_gc_har.csv.gz,data-cube-migration,1650971971237685,1,text/csv,2022-04-26T11:19:31.340Z,2022-04-26T11:19:31.340Z,STANDARD,2022-04-26T11:19:31.340Z,50744,TKYTpU9JreRP91WubUTM8A==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_har.csv.gz?generation=1650971971237685&alt=media,poT7+A==,CLXuhO/NsfcCEAE=,2022-04-27T11:19:33.312637Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1650971971237685,archive/micros_sales_raw/mm_em_gc_har.csv.gz,data-cube-migration,,1651058373211862
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_har.csv.gz/1651058373211862,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_har.csv.gz,archive/micros_sales_raw/mm_em_gc_har.csv.gz,data-cube-migration,1651058373211862,1,text/csv,2022-04-27T11:19:33.312Z,2022-04-27T11:19:33.312Z,STANDARD,2022-04-27T11:19:33.312Z,50744,jgVZdvYHbjiLl0TfbP/gHw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_har.csv.gz?generation=1651058373211862&alt=media,PU0dIg==,CNbt2t6PtPcCEAE=,2022-04-27T11:19:33.312637Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651058373211862,archive/micros_sales_raw/mm_em_gc_har.csv.gz,data-cube-migration,1650971971237685,
storage#object,data-cube-migration/micros_sales_raw/mm_em_gc_har.csv.gz/1651056659179643,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_har.csv.gz,micros_sales_raw/mm_em_gc_har.csv.gz,data-cube-migration,1651056659179643,1,text/csv,2022-04-27T10:50:59.264Z,2022-04-27T10:50:59.264Z,STANDARD,2022-04-27T10:50:59.264Z,50744,jgVZdvYHbjiLl0TfbP/gHw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_har.csv.gz?generation=1651056659179643&alt=media,PU0dIg==,CPvQsq2JtPcCEAE=,2022-04-27T11:19:33.503869Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651056659179643,micros_sales_raw/mm_em_gc_har.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_kel.csv.gz/1650971976528383,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_kel.csv.gz,archive/micros_sales_raw/mm_em_gc_kel.csv.gz,data-cube-migration,1650971976528383,1,text/csv,2022-04-26T11:19:36.632Z,2022-04-26T11:19:36.632Z,STANDARD,2022-04-26T11:19:36.632Z,64928,LUIiCOmqpuZZJSdkNsGAZA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_kel.csv.gz?generation=1650971976528383&alt=media,9MrAQQ==,CP/jx/HNsfcCEAE=,2022-04-27T11:19:40.390033Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1650971976528383,archive/micros_sales_raw/mm_em_gc_kel.csv.gz,data-cube-migration,,1651058380268599
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_lan.csv.gz/1651058388655707,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_lan.csv.gz,archive/micros_sales_raw/mm_em_gc_lan.csv.gz,data-cube-migration,1651058388655707,1,text/csv,2022-04-27T11:19:48.757Z,2022-04-27T11:19:48.757Z,STANDARD,2022-04-27T11:19:48.757Z,41059,KlMyxO2x3Tanj5W5M1HAtg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_lan.csv.gz?generation=1651058388655707&alt=media,bHovZQ==,CNu8ieaPtPcCEAE=,2022-04-27T11:19:48.757297Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651058388655707,archive/micros_sales_raw/mm_em_gc_lan.csv.gz,data-cube-migration,1650971986165589,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_kel.csv.gz/1651058380268599,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_kel.csv.gz,archive/micros_sales_raw/mm_em_gc_kel.csv.gz,data-cube-migration,1651058380268599,1,text/csv,2022-04-27T11:19:40.390Z,2022-04-27T11:19:40.390Z,STANDARD,2022-04-27T11:19:40.390Z,64933,F6KYWFHgAlExa+ciutq9TQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_kel.csv.gz?generation=1651058380268599&alt=media,622ybQ==,CLfIieKPtPcCEAE=,2022-04-27T11:19:40.390033Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651058380268599,archive/micros_sales_raw/mm_em_gc_kel.csv.gz,data-cube-migration,1650971976528383,
storage#object,data-cube-migration/micros_sales_raw/mm_em_gc_kel.csv.gz/1651056671614853,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_kel.csv.gz,micros_sales_raw/mm_em_gc_kel.csv.gz,data-cube-migration,1651056671614853,1,text/csv,2022-04-27T10:51:11.700Z,2022-04-27T10:51:11.700Z,STANDARD,2022-04-27T10:51:11.700Z,64933,F6KYWFHgAlExa+ciutq9TQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_kel.csv.gz?generation=1651056671614853&alt=media,622ybQ==,CIXPqbOJtPcCEAE=,2022-04-27T11:19:40.572466Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651056671614853,micros_sales_raw/mm_em_gc_kel.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_lan.csv.gz/1650971986165589,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_lan.csv.gz,archive/micros_sales_raw/mm_em_gc_lan.csv.gz,data-cube-migration,1650971986165589,1,text/csv,2022-04-26T11:19:46.266Z,2022-04-26T11:19:46.266Z,STANDARD,2022-04-26T11:19:46.266Z,41059,TLFjKbzjzJkq/Mkay9WY8g==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_lan.csv.gz?generation=1650971986165589&alt=media,SwffoA==,CNX+k/bNsfcCEAE=,2022-04-27T11:19:48.757297Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1650971986165589,archive/micros_sales_raw/mm_em_gc_lan.csv.gz,data-cube-migration,,1651058388655707
storage#object,data-cube-migration/micros_sales_raw/mm_em_gc_lan.csv.gz/1651056659466848,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_lan.csv.gz,micros_sales_raw/mm_em_gc_lan.csv.gz,data-cube-migration,1651056659466848,1,text/csv,2022-04-27T10:50:59.554Z,2022-04-27T10:50:59.554Z,STANDARD,2022-04-27T10:50:59.554Z,41059,KlMyxO2x3Tanj5W5M1HAtg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_lan.csv.gz?generation=1651056659466848&alt=media,bHovZQ==,COCUxK2JtPcCEAE=,2022-04-27T11:19:48.953078Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651056659466848,micros_sales_raw/mm_em_gc_lan.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_mil.csv.gz/1650971991485763,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_mil.csv.gz,archive/micros_sales_raw/mm_em_gc_mil.csv.gz,data-cube-migration,1650971991485763,1,text/csv,2022-04-26T11:19:51.587Z,2022-04-26T11:19:51.587Z,STANDARD,2022-04-26T11:19:51.587Z,69329,9VciXYVz+am029m9j4qVnA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_mil.csv.gz?generation=1650971991485763&alt=media,+ddQuA==,CMPa2PjNsfcCEAE=,2022-04-27T11:19:54.579019Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1650971991485763,archive/micros_sales_raw/mm_em_gc_mil.csv.gz,data-cube-migration,,1651058394478734
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_mil.csv.gz/1651058394478734,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_mil.csv.gz,archive/micros_sales_raw/mm_em_gc_mil.csv.gz,data-cube-migration,1651058394478734,1,text/csv,2022-04-27T11:19:54.579Z,2022-04-27T11:19:54.579Z,STANDARD,2022-04-27T11:19:54.579Z,69329,qzBAnvW0r5lgWkzPtLi51g==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_mil.csv.gz?generation=1651058394478734&alt=media,hNsV3A==,CI7x7OiPtPcCEAE=,2022-04-27T11:19:54.579019Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651058394478734,archive/micros_sales_raw/mm_em_gc_mil.csv.gz,data-cube-migration,1650971991485763,
storage#object,data-cube-migration/micros_sales_raw/mm_em_gc_mil.csv.gz/1651056671948571,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_mil.csv.gz,micros_sales_raw/mm_em_gc_mil.csv.gz,data-cube-migration,1651056671948571,1,text/csv,2022-04-27T10:51:12.037Z,2022-04-27T10:51:12.037Z,STANDARD,2022-04-27T10:51:12.037Z,69329,qzBAnvW0r5lgWkzPtLi51g==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_mil.csv.gz?generation=1651056671948571&alt=media,hNsV3A==,CJv+vbOJtPcCEAE=,2022-04-27T11:19:54.778112Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651056671948571,micros_sales_raw/mm_em_gc_mil.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_mon.csv.gz/1651058401669107,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_mon.csv.gz,archive/micros_sales_raw/mm_em_gc_mon.csv.gz,data-cube-migration,1651058401669107,1,text/csv,2022-04-27T11:20:01.771Z,2022-04-27T11:20:01.771Z,STANDARD,2022-04-27T11:20:01.771Z,76376,mt6vG1P6HHoUr3Bj1yOZ5Q==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_mon.csv.gz?generation=1651058401669107&alt=media,dqpjPg==,CPPfo+yPtPcCEAE=,2022-04-27T11:20:01.771012Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651058401669107,archive/micros_sales_raw/mm_em_gc_mon.csv.gz,data-cube-migration,1650971998800206,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_mon.csv.gz/1650971998800206,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_mon.csv.gz,archive/micros_sales_raw/mm_em_gc_mon.csv.gz,data-cube-migration,1650971998800206,1,text/csv,2022-04-26T11:19:58.902Z,2022-04-26T11:19:58.902Z,STANDARD,2022-04-26T11:19:58.902Z,76363,vudGTIl1aJ4CQj8yOduqLw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_mon.csv.gz?generation=1650971998800206&alt=media,DZA0Xg==,CM6Sl/zNsfcCEAE=,2022-04-27T11:20:01.771012Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1650971998800206,archive/micros_sales_raw/mm_em_gc_mon.csv.gz,data-cube-migration,,1651058401669107
storage#object,data-cube-migration/micros_sales_raw/mm_em_gc_mon.csv.gz/1651056672299638,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_mon.csv.gz,micros_sales_raw/mm_em_gc_mon.csv.gz,data-cube-migration,1651056672299638,1,text/csv,2022-04-27T10:51:12.387Z,2022-04-27T10:51:12.387Z,STANDARD,2022-04-27T10:51:12.387Z,76376,mt6vG1P6HHoUr3Bj1yOZ5Q==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_mon.csv.gz?generation=1651056672299638&alt=media,dqpjPg==,CPa007OJtPcCEAE=,2022-04-27T11:20:01.975761Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651056672299638,micros_sales_raw/mm_em_gc_mon.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/micros_sales_raw/mm_em_gc_pub.csv.gz/1651056672619106,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_pub.csv.gz,micros_sales_raw/mm_em_gc_pub.csv.gz,data-cube-migration,1651056672619106,1,text/csv,2022-04-27T10:51:12.707Z,2022-04-27T10:51:12.707Z,STANDARD,2022-04-27T10:51:12.707Z,59094,jgJrRfanzX3hOF4lpkIEtg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_pub.csv.gz?generation=1651056672619106&alt=media,bF/EqA==,COL05rOJtPcCEAE=,2022-04-27T11:20:07.188715Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651056672619106,micros_sales_raw/mm_em_gc_pub.csv.gz,data-cube-migration,,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_pub.csv.gz/1650972006686063,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_pub.csv.gz,archive/micros_sales_raw/mm_em_gc_pub.csv.gz,data-cube-migration,1650972006686063,1,text/csv,2022-04-26T11:20:06.786Z,2022-04-26T11:20:06.786Z,STANDARD,2022-04-26T11:20:06.786Z,59094,qGSOinv+JhuP1NN5VdN3Tw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_pub.csv.gz?generation=1650972006686063&alt=media,54aWEQ==,CO+6+P/NsfcCEAE=,2022-04-27T11:20:06.994061Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1650972006686063,archive/micros_sales_raw/mm_em_gc_pub.csv.gz,data-cube-migration,,1651058406892915
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_pub.csv.gz/1651058406892915,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_pub.csv.gz,archive/micros_sales_raw/mm_em_gc_pub.csv.gz,data-cube-migration,1651058406892915,1,text/csv,2022-04-27T11:20:06.994Z,2022-04-27T11:20:06.994Z,STANDARD,2022-04-27T11:20:06.994Z,59094,jgJrRfanzX3hOF4lpkIEtg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_pub.csv.gz?generation=1651058406892915&alt=media,bF/EqA==,CPPK4u6PtPcCEAE=,2022-04-27T11:20:06.994061Z,OBJECT_FINALIZE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1651058406892915,archive/micros_sales_raw/mm_em_gc_pub.csv.gz,data-cube-migration,1650972006686063,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_swi.csv.gz/1650972013073877,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_swi.csv.gz,archive/micros_sales_raw/mm_em_gc_swi.csv.gz,data-cube-migration,1650972013073877,1,text/csv,2022-04-26T11:20:13.170Z,2022-04-26T11:20:13.170Z,STANDARD,2022-04-26T11:20:13.170Z,93971,ITIQ9zZataNtvE/3/9z5Mg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_swi.csv.gz?generation=1650972013073877&alt=media,b2fehg==,CNWr/oLOsfcCEAE=,2022-04-27T11:20:13.798551Z,OBJECT_DELETE,projects/_/buckets/data-cube-migration/notificationConfigs/12,JSON_API_V1,1650972013073877,archive/micros_sales_raw/mm_em_gc_swi.csv.gz,data-cube-migration,,1651058413693683
